"ID","FLDNAME","TBLNAME","CRFNAME","QUESTION","TEXT","STATUS","DEPRULE","TYPE","LENGTH","DECIML","RANGEVAL","RANGESQL","RANGEPRL","UNITS","CODE","NOTES","OBJID","COLID","RANGEJSCPT","NAVJSCPT","FTYPE","TAB","DE","MC","VISIBLE","LOGVISIBLE","MTBLNAME","SUBTBLNAME","POPJSCPT","GRID","DEF","update_stamp"
"","RID","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","Participant roster ID","-4","-4","-4","-4","","-4","-4","-4","-4","-4","The 4 digit roster ID (RID) should be used to merge data","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","COMMENTS","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","Z.C30.FAME.INTERNAL.STANDARD","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 1113100; quant.mz: 87; Binbase_ID: 14441; KEGG: internal standard; PubChem: 12400; InChI_Key: BIRUBGLRQLAEFF-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","Z.C28.FAME.INTERNAL.STANDARD","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 1061700; quant.mz: 87; Binbase_ID: 14378; KEGG: internal standard; PubChem: 41518; InChI_Key: ZKHOYAKAFALNQD-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","Z.C26.FAME.INTERNAL.STANDARD","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 1006900; quant.mz: 87; Binbase_ID: 14367; KEGG: internal standard; PubChem: 22048; InChI_Key: VHUJBYYFFWDLNM-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","Z.C24.FAME.INTERNAL.STANDARD","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 948820; quant.mz: 87; Binbase_ID: 14373; KEGG: internal standard; PubChem: 75546; InChI_Key: XUDJZDNUVZHSKZ-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","Z.C22.FAME.INTERNAL.STANDARD","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 886620; quant.mz: 87; Binbase_ID: 14350; KEGG: internal standard; PubChem: 13584; InChI_Key: QSQLTHHMFHEFIY-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","Z.C20.FAME.INTERNAL.STANDARD","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 819620; quant.mz: 87; Binbase_ID: 14338; KEGG: internal standard; PubChem: 14259; InChI_Key: QGBRLVONZXHAKJ-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","Z.C18.FAME.INTERNAL.STANDARD","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 747420; quant.mz: 87; Binbase_ID: 14344; KEGG: internal standard; PubChem: 8201; InChI_Key: HPEUJPJOZXNMSJ-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","Z.C16.FAME.INTERNAL.STANDARD","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 668720; quant.mz: 87; Binbase_ID: 14328; KEGG: internal standard; PubChem: 8181; InChI_Key: FLIACVVOZYBSBS-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","Z.C14.FAME.INTERNAL.STANDARD","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 582620; quant.mz: 87; Binbase_ID: 14330; KEGG: internal standard; PubChem: 31284; InChI_Key: ZAZKJZBWRNNLDS-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","Z.C12.FAME.INTERNAL.STANDARD","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 487220; quant.mz: 87; Binbase_ID: 15538; KEGG: internal standard; PubChem: 8139; InChI_Key: UQDUPQYQJKYHQI-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","Z.C10.FAME.INTERNAL.STANDARD","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 381020; quant.mz: 87; Binbase_ID: 14348; KEGG: internal standard; PubChem: 8050; InChI_Key: YRHYCMZPEVDGFQ-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","Z.C09.FAME.INTERNAL.STANDARD","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 323120; quant.mz: 87; Binbase_ID: 14356; KEGG: internal standard; PubChem: 15606; InChI_Key: IJXHLVMUNBOGRR-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","Z.C08.FAME.INTERNAL.STANDARD","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 262320; quant.mz: 87; Binbase_ID: 14391; KEGG: internal standard; PubChem: 8091; InChI_Key: JGHZJRVDZXSNKQ-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","XYLULOSE.NIST","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 553450; quant.mz: 173; Binbase_ID: 31632; KEGG: C00312; PubChem: 439205; InChI_Key: LQXVFWRQNMEDEE-PYHARJCCSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","XYLOSE","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 543267; quant.mz: 103; Binbase_ID: 169; KEGG: C00181; PubChem: 135191; InChI_Key: SRBFZHDQGSBBOR-IOVATXLUSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","XYLITOL","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 567437; quant.mz: 217; Binbase_ID: 5857; KEGG: C00379; PubChem: 6912; InChI_Key: HEBKCHPVOIAQTA-NGQZWQHPSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","XANTHINE","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 701688; quant.mz: 353; Binbase_ID: 1669; KEGG: C00385; PubChem: 1188; InChI_Key: LRFVTYWOQMYALW-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","VALINE","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 313502; quant.mz: 144; Binbase_ID: 3; KEGG: C00183; PubChem: 6287; InChI_Key: KZSNJWFQEVHDMF-BYPYZUCNSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","URIDINE","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 861508; quant.mz: 217; Binbase_ID: 14815; KEGG: C00299; PubChem: 6029; InChI_Key: DRTQHJPVMGBUCF-XVFCMESISA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","URIC.ACID","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 731038; quant.mz: 441; Binbase_ID: 33210; KEGG: C00366; PubChem: 1175; InChI_Key: LEHOTFFKMJEONL-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","UREA","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 290193; quant.mz: 171; Binbase_ID: 135; KEGG: C00086; PubChem: 1176; InChI_Key: XSQUKJJJFZCRTK-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","UDP.GLUCURONIC.ACID","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 585473; quant.mz: 217; Binbase_ID: 21705; KEGG: C00167; PubChem: 17473; InChI_Key: HDYANYHVCAPMJV-LXQIFKJMSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","TYROSINE","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 671252; quant.mz: 218; Binbase_ID: 16; KEGG: C00082; PubChem: 6057; InChI_Key: OUYCCCASQSFEME-QMMMGPOBSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","TRYPTOPHAN","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 780482; quant.mz: 202; Binbase_ID: 14; KEGG: C00078; PubChem: 6305; InChI_Key: QIVBCDIJIAJPQS-VIFPVBQESA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","TRANS.4.HYDROXYPROLINE","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 484934; quant.mz: 140; Binbase_ID: 97; KEGG: C01157; PubChem: 5810; InChI_Key: PMMYEEVYMWASQN-DMTCNVIQSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","TOCOPHEROL.GAMMA.","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 1026121; quant.mz: 223; Binbase_ID: 4545; KEGG: C02483; PubChem: 92729; InChI_Key: QUEDXNHFTDJVIY-DQCZWYHMSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","TOCOPHEROL.ALPHA.","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 1067809; quant.mz: 237; Binbase_ID: 100; KEGG: C00376; PubChem: 638015; InChI_Key: NCYCYZXNIZJOKI-OVSJKPMPSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","THREONINE","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 409568; quant.mz: 218; Binbase_ID: 26; KEGG: C00188; PubChem: 6288; InChI_Key: AYFVYJQAPQTCCC-GBXIJSLDSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","THREONIC.ACID","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 497572; quant.mz: 292; Binbase_ID: 172; KEGG: C01620; PubChem: 5460407; InChI_Key: JPIJQSOTBSSVTP-STHAYSLISA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","THREITOL","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 467595; quant.mz: 217; Binbase_ID: 770; KEGG: C16884; PubChem: 169019; InChI_Key: UNXHWFMMPAWVPI-QWWZWVQMSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","TAURINE","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 556690; quant.mz: 326; Binbase_ID: 411; KEGG: C00245; PubChem: 1123; InChI_Key: XOAAWQZATWQOTB-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","TARTARIC.ACID","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 534291; quant.mz: 292; Binbase_ID: 33985; KEGG: C00898; PubChem: 444305; InChI_Key: FEWJPZIEWOKRBE-JCYAYHJZSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","TAGATOSE","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 631835; quant.mz: 307; Binbase_ID: 33981; KEGG: C00795; PubChem: 439312; InChI_Key: LKDRXBCSQODPBY-OEXCPVAWSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","SUCROSE","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 916229; quant.mz: 271; Binbase_ID: 34176; KEGG: C00089; PubChem: 5988; InChI_Key: CZMRCDWAGMRECN-UGDNZRGBSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","SUCCINIC.ACID","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 370608; quant.mz: 247; Binbase_ID: 161; KEGG: C00042; PubChem: 1110; InChI_Key: KDYFGRWQOYBRFD-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","STEARIC.ACID","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 787622; quant.mz: 117; Binbase_ID: 13; KEGG: C01530; PubChem: 5281; InChI_Key: QIQXTHQIDYTFRH-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","SHIKIMIC.ACID","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 611100; quant.mz: 204; Binbase_ID: 286; KEGG: C00493; PubChem: 8742; InChI_Key: JXOHGGNKMLTUBP-HSUXUTPPSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","SERINE","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 395020; quant.mz: 218; Binbase_ID: 25; KEGG: C00065; PubChem: 5951; InChI_Key: MTCFGRXMJLQNBG-REOHCLBHSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","SALICYLIC.ACID","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 480699; quant.mz: 267; Binbase_ID: 3063; KEGG: C00805; PubChem: 338; InChI_Key: YGSDEFSMJLZEOE-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","RIBOSE","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 553078; quant.mz: 217; Binbase_ID: 125857; KEGG: C00121; PubChem: 5779; InChI_Key: HMFHBZSHGGEWLO-SOOFDHNKSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","RIBONIC.ACID","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 599680; quant.mz: 292; Binbase_ID: 1683; KEGG: C01685; PubChem: 5460677; InChI_Key: QXKAIJAYHKCRRA-BXXZVTAOSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","RIBITOL","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 575497; quant.mz: 217; Binbase_ID: 7362; KEGG: C00474; PubChem: 827; InChI_Key: HEBKCHPVOIAQTA-ZXFHETKHSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","QUINIC.ACID","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 634900; quant.mz: 345; Binbase_ID: 4523; KEGG: C00296; PubChem: 6508; InChI_Key: AAWZDTNXLSGCEK-LNVDRNJUSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","PYRUVIC.ACID","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 211668; quant.mz: 174; Binbase_ID: 583; KEGG: C00022; PubChem: 1060; InChI_Key: LCTONWCANYUPML-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","PYROPHOSPHATE","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 327517; quant.mz: 110; Binbase_ID: 88181; KEGG: C00013; PubChem: 1023; InChI_Key: XPPKVPWEQAFLFU-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","PSEUDO.URIDINE","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 813899; quant.mz: 217; Binbase_ID: 1688; KEGG: C02067; PubChem: 15047; InChI_Key: PTJWIQPHWPFNBW-GBNDHIKLSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","PROLINE","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 364716; quant.mz: 142; Binbase_ID: 8; KEGG: C00148; PubChem: 145742; InChI_Key: ONIBWKKTOPOVIA-BYPYZUCNSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","PIPECOLINIC.ACID","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 404121; quant.mz: 156; Binbase_ID: 2448; KEGG: n/a; PubChem: 736316; InChI_Key: HXEACLLIILLPRG-RXMQYKEDSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","PHOSPHATE","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 348274; quant.mz: 314; Binbase_ID: 34092; KEGG: C00009; PubChem: 1004; InChI_Key: NBIIXXVUZAFLBC-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","PHENYLETHYLAMINE","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 510327; quant.mz: 174; Binbase_ID: 2005; KEGG: C05332; PubChem: 1001; InChI_Key: BHHGXPLMPWCGHP-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","PHENYLALANINE","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 537804; quant.mz: 218; Binbase_ID: 33; KEGG: C00079; PubChem: 6140; InChI_Key: COLNVLDHVKWLRT-QMMMGPOBSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
"","PELARGONIC.ACID","ADMCGCTOF","ADMC Metabolomic Analysis by Gas chromatography time of flight mass spectrometry (GCTOF) Data [ADNI1]","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","ret.index: 399229; quant.mz: 117; Binbase_ID: 50; KEGG: C01601; PubChem: 8158; InChI_Key: FBUKVWPVBMHYJY-UHFFFAOYSA-N ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2017-09-18 15:04:24.0"
