"ID","FLDNAME","TBLNAME","CRFNAME","QUESTION","TEXT","STATUS","DEPRULE","TYPE","LENGTH","DECIML","RANGEVAL","RANGESQL","RANGEPRL","UNITS","CODE","NOTES","OBJID","COLID","RANGEJSCPT","NAVJSCPT","FTYPE","TAB","DE","MC","VISIBLE","LOGVISIBLE","MTBLNAME","SUBTBLNAME","POPJSCPT","GRID","DEF","update_stamp"
"-4","ST130SA","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Surface Area (aparc.stats) of RightInsula","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST130TA","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Thickness Average (aparc.stats) of RightInsula","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST130TS","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Thickness Stardard Deviation (aparc.stats) of RightInsula","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST13CV","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Cortical Volume (aparc.stats) of LeftBankssts","-4","-4","N","10","0","","-4","-4","mm3","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST13SA","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Surface Area (aparc.stats) of LeftBankssts","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST13TA","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Thickness Average (aparc.stats) of LeftBankssts","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST13TS","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Thickness Stardard Deviation (aparc.stats) of LeftBankssts","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST14CV","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Cortical Volume (aparc.stats) of LeftCaudalAnteriorCingulate","-4","-4","N","10","0","","-4","-4","mm3","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST14SA","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Surface Area (aparc.stats) of LeftCaudalAnteriorCingulate","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST14TA","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Thickness Average (aparc.stats) of LeftCaudalAnteriorCingulate","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST14TS","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Thickness Stardard Deviation (aparc.stats) of LeftCaudalAnteriorCingulate","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST15CV","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Cortical Volume (aparc.stats) of LeftCaudalMiddleFrontal","-4","-4","N","10","0","","-4","-4","mm3","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST15SA","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Surface Area (aparc.stats) of LeftCaudalMiddleFrontal","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST15TA","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Thickness Average (aparc.stats) of LeftCaudalMiddleFrontal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST15TS","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Thickness Stardard Deviation (aparc.stats) of LeftCaudalMiddleFrontal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST16SV","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Subcortical Volume (aseg.stats) of LeftCaudate","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST17SV","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Subcortical Volume (aseg.stats) of LeftCerebellumCortex","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST18SV","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Subcortical Volume (aseg.stats) of LeftCerebellumWM","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST1SV","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Subcortical Volume (aseg.stats) of Brainstem","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST21SV","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Subcortical Volume (aseg.stats) of LeftChoroidPlexus","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST23CV","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Cortical Volume (aparc.stats) of LeftCuneus","-4","-4","N","10","0","","-4","-4","mm3","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST23SA","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Surface Area (aparc.stats) of LeftCuneus","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST23TA","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Thickness Average (aparc.stats) of LeftCuneus","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST23TS","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Thickness Stardard Deviation (aparc.stats) of LeftCuneus","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST24CV","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Cortical Volume (aparc.stats) of LeftEntorhinal","-4","-4","N","10","0","","-4","-4","mm3","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST24SA","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Surface Area (aparc.stats) of LeftEntorhinal","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST24TA","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Thickness Average (aparc.stats) of LeftEntorhinal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST24TS","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Thickness Stardard Deviation (aparc.stats) of LeftEntorhinal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST25CV","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Cortical Volume (aparc.stats) of LeftFrontalPole","-4","-4","N","10","0","","-4","-4","mm3","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST25SA","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Surface Area (aparc.stats) of LeftFrontalPole","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST25TA","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Thickness Average (aparc.stats) of LeftFrontalPole","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST25TS","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Thickness Stardard Deviation (aparc.stats) of LeftFrontalPole","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST26CV","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Cortical Volume (aparc.stats) of LeftFusiform","-4","-4","N","10","0","","-4","-4","mm3","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST26SA","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Surface Area (aparc.stats) of LeftFusiform","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST26TA","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Thickness Average (aparc.stats) of LeftFusiform","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST26TS","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Thickness Stardard Deviation (aparc.stats) of LeftFusiform","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST28SA","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Surface Area (aparc.stats) of LeftHemisphereWM","-4","-4","N","8","2","","-4","-4","mm2","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST29SV","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Subcortical Volume (aseg.stats) of LeftHippocampus","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST2SV","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Subcortical Volume (aseg.stats) of CorpusCallosumAnterior","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST30SV","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Subcortical Volume (aseg.stats) of LeftInferiorLateralVentricle","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST31CV","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Cortical Volume (aparc.stats) of LeftInferiorParietal","-4","-4","N","10","0","","-4","-4","mm3","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST31SA","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Surface Area (aparc.stats) of LeftInferiorParietal","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST31TA","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Thickness Average (aparc.stats) of LeftInferiorParietal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST31TS","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Thickness Stardard Deviation (aparc.stats) of LeftInferiorParietal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST32CV","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Cortical Volume (aparc.stats) of LeftInferiorTemporal","-4","-4","N","10","0","","-4","-4","mm3","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST32SA","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Surface Area (aparc.stats) of LeftInferiorTemporal","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST32TA","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Thickness Average (aparc.stats) of LeftInferiorTemporal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST32TS","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Thickness Stardard Deviation (aparc.stats) of LeftInferiorTemporal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST34CV","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Cortical Volume (aparc.stats) of LeftIsthmusCingulate","-4","-4","N","10","0","","-4","-4","mm3","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST34SA","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Surface Area (aparc.stats) of LeftIsthmusCingulate","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST34TA","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Thickness Average (aparc.stats) of LeftIsthmusCingulate","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST34TS","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Thickness Stardard Deviation (aparc.stats) of LeftIsthmusCingulate","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST35CV","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Cortical Volume (aparc.stats) of LeftLateralOccipital","-4","-4","N","10","0","","-4","-4","mm3","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST35SA","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Surface Area (aparc.stats) of LeftLateralOccipital","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST35TA","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Thickness Average (aparc.stats) of LeftLateralOccipital","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST35TS","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Thickness Stardard Deviation (aparc.stats) of LeftLateralOccipital","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST36CV","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Cortical Volume (aparc.stats) of LeftLateralOrbitofrontal","-4","-4","N","10","0","","-4","-4","mm3","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST36SA","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Surface Area (aparc.stats) of LeftLateralOrbitofrontal","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST36TA","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Thickness Average (aparc.stats) of LeftLateralOrbitofrontal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST36TS","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Thickness Stardard Deviation (aparc.stats) of LeftLateralOrbitofrontal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST37SV","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Subcortical Volume (aseg.stats) of LeftLateralVentricle","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST38CV","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Cortical Volume (aparc.stats) of LeftLingual","-4","-4","N","10","0","","-4","-4","mm3","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST38SA","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Surface Area (aparc.stats) of LeftLingual","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST38TA","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Thickness Average (aparc.stats) of LeftLingual","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST38TS","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Thickness Stardard Deviation (aparc.stats) of LeftLingual","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST39CV","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Cortical Volume (aparc.stats) of LeftMedialOrbitofrontal","-4","-4","N","10","0","","-4","-4","mm3","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST39SA","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Surface Area (aparc.stats) of LeftMedialOrbitofrontal","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST39TA","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Thickness Average (aparc.stats) of LeftMedialOrbitofrontal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST39TS","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Thickness Stardard Deviation (aparc.stats) of LeftMedialOrbitofrontal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST3SV","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Subcortical Volume (aseg.stats) of CorpusCallosumCentral","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST40CV","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Cortical Volume (aparc.stats) of LeftMiddleTemporal","-4","-4","N","10","0","","-4","-4","mm3","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST40SA","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Surface Area (aparc.stats) of LeftMiddleTemporal","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST40TA","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Thickness Average (aparc.stats) of LeftMiddleTemporal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST40TS","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Thickness Stardard Deviation (aparc.stats) of LeftMiddleTemporal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST42SV","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Subcortical Volume (aseg.stats) of LeftPallidum","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST43CV","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Cortical Volume (aparc.stats) of LeftParacentral","-4","-4","N","10","0","","-4","-4","mm3","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST43SA","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Surface Area (aparc.stats) of LeftParacentral","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST43TA","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Thickness Average (aparc.stats) of LeftParacentral","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST43TS","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Thickness Stardard Deviation (aparc.stats) of LeftParacentral","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST44CV","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Cortical Volume (aparc.stats) of LeftParahippocampal","-4","-4","N","10","0","","-4","-4","mm3","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST44SA","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Surface Area (aparc.stats) of LeftParahippocampal","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST44TA","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Thickness Average (aparc.stats) of LeftParahippocampal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST44TS","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Thickness Stardard Deviation (aparc.stats) of LeftParahippocampal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST45CV","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Cortical Volume (aparc.stats) of LeftParsOpercularis","-4","-4","N","10","0","","-4","-4","mm3","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST45SA","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Surface Area (aparc.stats) of LeftParsOpercularis","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST45TA","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Thickness Average (aparc.stats) of LeftParsOpercularis","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST45TS","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Thickness Stardard Deviation (aparc.stats) of LeftParsOpercularis","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
