Date,Time,CO2(mmHg),CRC,
2023-08-24,15:59:45.70,1,38348,
2023-08-24,15:59:45.96,1,32253,
2023-08-24,15:59:46.33,1,24468,
2023-08-24,15:59:46.49,1,20715,
2023-08-24,15:59:46.76,1,27351,
2023-08-24,15:59:47.01,1,58447,
2023-08-24,15:59:47.25,1,27197,
2023-08-24,15:59:47.49,1,59530,
2023-08-24,15:59:47.71,1,33691,
2023-08-24,15:59:47.95,1,34498,
2023-08-24,15:59:48.28,1,55634,
2023-08-24,15:59:48.50,1,15173,
2023-08-24,15:59:48.73,1,58394,
2023-08-24,15:59:49.00,1,41075,
2023-08-24,15:59:49.24,1,11777,
2023-08-24,15:59:49.51,1,62864,
2023-08-24,15:59:49.74,1,3414,
2023-08-24,15:59:49.96,1,12182,
2023-08-24,15:59:50.29,1,31640,
2023-08-24,15:59:50.45,1,63791,
2023-08-24,15:59:50.73,1,12388,
2023-08-24,15:59:50.99,1,38759,
2023-08-24,15:59:51.23,1,43858,
2023-08-24,15:59:51.47,1,44070,
2023-08-24,15:59:51.73,1,34821,
2023-08-24,15:59:51.99,1,12038,
2023-08-24,15:59:52.30,1,16989,
2023-08-24,15:59:52.46,1,528,
2023-08-24,15:59:52.70,1,52059,
2023-08-24,15:59:52.99,1,63364,
2023-08-24,15:59:53.23,1,52145,
2023-08-24,15:59:53.50,1,14265,
2023-08-24,15:59:53.74,1,47563,
2023-08-24,15:59:54.00,1,3498,
2023-08-24,15:59:54.32,1,3600,
2023-08-24,15:59:54.46,1,41781,
2023-08-24,15:59:54.70,1,27262,
2023-08-24,15:59:54.96,1,33359,
2023-08-24,15:59:55.24,1,15289,
2023-08-24,15:59:55.49,1,53178,
2023-08-24,15:59:55.74,1,6382,
2023-08-24,15:59:56.00,1,27977,
2023-08-24,15:59:56.33,1,6215,
2023-08-24,15:59:56.49,1,5944,
2023-08-24,15:59:56.69,1,21435,
2023-08-24,15:59:56.95,1,31088,
2023-08-24,15:59:57.19,1,35854,
2023-08-24,15:59:57.50,1,63103,
2023-08-24,15:59:57.75,1,3769,
2023-08-24,15:59:57.99,1,36387,
2023-08-24,15:59:58.32,1,23675,
2023-08-24,15:59:58.50,1,31894,
2023-08-24,15:59:58.72,1,54653,
2023-08-24,15:59:58.96,1,53284,
2023-08-24,15:59:59.20,1,41763,
2023-08-24,15:59:59.44,1,42071,
2023-08-24,15:59:59.72,1,27932,
2023-08-24,15:59:59.98,1,51743,
2023-08-24,16:00:00.31,1,32529,
2023-08-24,16:00:00.47,1,16220,
2023-08-24,16:00:00.73,1,7039,
2023-08-24,16:00:00.97,1,7718,
2023-08-24,16:00:01.19,1,1584,
2023-08-24,16:00:01.45,1,27221,
2023-08-24,16:00:01.70,1,14530,
2023-08-24,16:00:01.99,1,1053,
2023-08-24,16:00:02.31,1,8178,
2023-08-24,16:00:02.47,1,24511,
2023-08-24,16:00:02.72,1,3368,
2023-08-24,16:00:02.97,1,32453,
2023-08-24,16:00:03.23,1,57514,
2023-08-24,16:00:03.45,1,2742,
2023-08-24,16:00:03.69,1,263,
2023-08-24,16:00:03.95,1,11212,
2023-08-24,16:00:04.32,1,9483,
2023-08-24,16:00:04.48,1,10868,
2023-08-24,16:00:04.75,1,64800,
2023-08-24,16:00:04.99,1,32186,
2023-08-24,16:00:05.24,1,4258,
2023-08-24,16:00:05.49,1,58529,
2023-08-24,16:00:05.69,1,40994,
2023-08-24,16:00:05.93,1,44400,
2023-08-24,16:00:06.27,1,21500,
2023-08-24,16:00:06.49,1,15395,
2023-08-24,16:00:06.74,1,60279,
2023-08-24,16:00:06.99,1,7513,
2023-08-24,16:00:07.23,1,8556,
2023-08-24,16:00:07.50,1,56676,
2023-08-24,16:00:07.73,1,571,
2023-08-24,16:00:07.95,1,59914,
2023-08-24,16:00:08.28,1,46490,
2023-08-24,16:00:08.44,1,14125,
2023-08-24,16:00:08.72,1,65126,
2023-08-24,16:00:08.99,1,12241,
2023-08-24,16:00:09.22,1,25936,
2023-08-24,16:00:09.48,1,49278,
2023-08-24,16:00:09.72,1,17927,
2023-08-24,16:00:09.97,1,13802,
2023-08-24,16:00:10.28,1,25060,
2023-08-24,16:00:10.44,1,58195,
2023-08-24,16:00:10.69,1,40534,
2023-08-24,16:00:10.97,1,23029,
2023-08-24,16:00:11.22,1,45358,
2023-08-24,16:00:11.48,1,5120,
2023-08-24,16:00:11.73,1,58573,
2023-08-24,16:00:11.97,1,57748,
2023-08-24,16:00:12.30,1,11925,
2023-08-24,16:00:12.44,1,33712,
2023-08-24,16:00:12.68,1,34817,
2023-08-24,16:00:12.95,1,54398,
2023-08-24,16:00:13.22,1,53709,
2023-08-24,16:00:13.48,1,29923,
2023-08-24,16:00:13.73,1,33838,
2023-08-24,16:00:13.97,1,33143,
2023-08-24,16:00:14.32,1,25304,
2023-08-24,16:00:14.48,1,28071,
2023-08-24,16:00:14.68,1,10532,
2023-08-24,16:00:14.94,1,1007,
2023-08-24,16:00:15.18,1,63121,
2023-08-24,16:00:15.49,1,41842,
2023-08-24,16:00:15.74,1,29734,
2023-08-24,16:00:15.98,1,62652,
2023-08-24,16:00:16.31,1,39399,
2023-08-24,16:00:16.49,1,31728,
2023-08-24,16:00:16.73,1,64905,
2023-08-24,16:00:16.95,1,5560,
2023-08-24,16:00:17.19,1,57542,
2023-08-24,16:00:17.43,1,43834,
2023-08-24,16:00:17.73,1,17896,
2023-08-24,16:00:17.97,1,16561,
2023-08-24,16:00:18.32,1,12467,
2023-08-24,16:00:18.46,1,40342,
2023-08-24,16:00:18.73,1,52993,
2023-08-24,16:00:18.97,1,51800,
2023-08-24,16:00:19.19,1,53838,
2023-08-24,16:00:19.43,1,39346,
2023-08-24,16:00:19.69,1,46490,
2023-08-24,16:00:19.98,1,42711,
2023-08-24,16:00:20.29,1,57125,
2023-08-24,16:00:20.48,1,25620,
2023-08-24,16:00:20.72,1,57965,
2023-08-24,16:00:20.96,1,59188,
2023-08-24,16:00:21.22,1,31067,
2023-08-24,16:00:21.44,1,37703,
2023-08-24,16:00:21.68,1,39158,
2023-08-24,16:00:21.92,1,38308,
2023-08-24,16:00:22.30,1,59104,
2023-08-24,16:00:22.46,1,42669,
2023-08-24,16:00:22.71,1,6482,
2023-08-24,16:00:22.97,1,61795,
2023-08-24,16:00:23.22,1,6584,
2023-08-24,16:00:23.46,1,7884,
2023-08-24,16:00:23.68,1,63509,
2023-08-24,16:00:23.93,1,33779,
2023-08-24,16:00:24.28,1,26711,
2023-08-24,16:00:24.45,1,40020,
2023-08-24,16:00:24.71,1,47223,
2023-08-24,16:00:24.97,1,20550,
2023-08-24,16:00:25.24,1,40708,
2023-08-24,16:00:25.48,1,7603,
2023-08-24,16:00:25.73,1,60798,
2023-08-24,16:00:25.95,1,1359,
2023-08-24,16:00:26.28,1,2228,
2023-08-24,16:00:26.43,1,56110,
2023-08-24,16:00:26.73,1,13820,
2023-08-24,16:00:26.97,1,12453,
2023-08-24,16:00:27.22,1,55422,
2023-08-24,16:00:27.48,1,32080,
2023-08-24,16:00:27.72,1,64297,
2023-08-24,16:00:27.98,1,23594,
2023-08-24,16:00:28.26,1,39014,
2023-08-24,16:00:28.42,1,40722,
2023-08-24,16:00:28.68,1,45882,
2023-08-24,16:00:28.98,1,54979,
2023-08-24,16:00:29.23,1,40002,
2023-08-24,16:00:29.48,1,20440,
2023-08-24,16:00:29.72,1,51617,
2023-08-24,16:00:29.97,1,47692,
2023-08-24,16:00:30.29,1,39158,
2023-08-24,16:00:30.43,1,15832,
2023-08-24,16:00:30.68,1,26436,
2023-08-24,16:00:30.92,1,27158,
2023-08-24,16:00:31.23,1,18492,
2023-08-24,16:00:31.45,1,41504,
2023-08-24,16:00:31.72,1,7647,
2023-08-24,16:00:31.96,1,6278,
2023-08-24,16:00:32.29,1,63509,
2023-08-24,16:00:32.45,1,31394,
2023-08-24,16:00:32.68,1,1959,
2023-08-24,16:00:32.92,1,2805,
2023-08-24,16:00:33.18,1,55314,
2023-08-24,16:00:33.46,1,22815,
2023-08-24,16:00:33.70,1,36948,
2023-08-24,16:00:33.97,1,3793,
2023-08-24,16:00:34.29,1,22832,
2023-08-24,16:00:34.46,1,16475,
2023-08-24,16:00:34.70,1,35088,
2023-08-24,16:00:34.93,1,56676,
2023-08-24,16:00:35.17,1,44505,
2023-08-24,16:00:35.44,1,5458,
2023-08-24,16:00:35.71,1,18373,
2023-08-24,16:00:35.95,1,17052,
2023-08-24,16:00:36.30,1,24821,
2023-08-24,16:00:36.46,1,8376,
2023-08-24,16:00:36.73,1,29231,
2023-08-24,16:00:36.98,1,41880,
2023-08-24,16:00:37.18,1,6612,
2023-08-24,16:00:37.42,1,21032,
2023-08-24,16:00:37.67,1,43758,
2023-08-24,16:00:37.97,1,53015,
2023-08-24,16:00:38.30,1,21117,
2023-08-24,16:00:38.46,1,4656,
2023-08-24,16:00:38.73,1,16551,
2023-08-24,16:00:38.98,1,37136,
2023-08-24,16:00:39.22,1,44325,
2023-08-24,16:00:39.42,1,24736,
2023-08-24,16:00:39.68,1,19592,
2023-08-24,16:00:39.92,1,16858,
2023-08-24,16:00:40.30,1,1736,
2023-08-24,16:00:40.47,1,12337,
2023-08-24,16:00:40.71,1,63866,
2023-08-24,16:00:40.98,1,50597,
2023-08-24,16:00:41.22,1,63888,
2023-08-24,16:00:41.47,1,34896,
2023-08-24,16:00:41.69,1,28297,
2023-08-24,16:00:41.93,1,25563,
2023-08-24,16:00:42.26,1,60387,
2023-08-24,16:00:42.46,1,9830,
2023-08-24,16:00:42.71,1,39321,
2023-08-24,16:00:42.95,1,40128,
2023-08-24,16:00:43.19,1,27070,
2023-08-24,16:00:43.45,1,1499,
2023-08-24,16:00:43.71,1,8696,
2023-08-24,16:00:43.93,1,824,
2023-08-24,16:00:44.27,1,15474,
2023-08-24,16:00:44.42,1,19890,
2023-08-24,16:00:44.71,1,14524,
2023-08-24,16:00:44.96,1,42553,
2023-08-24,16:00:45.20,1,54590,
2023-08-24,16:00:45.45,1,42238,
2023-08-24,16:00:45.69,1,44879,
2023-08-24,16:00:45.96,1,7768,
2023-08-24,16:00:46.25,1,45561,
2023-08-24,16:00:46.41,1,46733,
2023-08-24,16:00:46.67,1,54679,
2023-08-24,16:00:46.95,1,23814,
2023-08-24,16:00:47.19,1,43128,
2023-08-24,16:00:47.46,1,24513,
2023-08-24,16:00:47.70,1,38538,
2023-08-24,16:00:47.94,1,37843,
2023-08-24,16:00:48.28,1,47863,
2023-08-24,16:00:48.42,1,8153,
2023-08-24,16:00:48.66,1,37291,
2023-08-24,16:00:48.93,1,18455,
2023-08-24,16:00:49.20,1,34645,
2023-08-24,16:00:49.46,1,27977,
2023-08-24,16:00:49.71,1,53942,
2023-08-24,16:00:49.95,1,55279,
2023-08-24,16:00:50.30,1,16667,
2023-08-24,16:00:50.46,1,342,
2023-08-24,16:00:50.66,1,17877,
2023-08-24,16:00:50.91,1,28929,
2023-08-24,16:00:51.18,1,14394,
2023-08-24,16:00:51.46,1,47415,
2023-08-24,16:00:51.70,1,28796,
2023-08-24,16:00:51.97,1,61177,
2023-08-24,16:00:52.30,1,8696,
2023-08-24,16:00:52.45,1,64105,
2023-08-24,16:00:52.71,1,56906,
2023-08-24,16:00:52.93,1,64650,
2023-08-24,16:00:53.17,1,35895,
2023-08-24,16:00:53.42,1,4901,
2023-08-24,16:00:53.71,1,26155,
2023-08-24,16:00:53.97,1,36378,
2023-08-24,16:00:54.30,1,32989,
2023-08-24,16:00:54.46,1,49296,
2023-08-24,16:00:54.70,1,2523,
2023-08-24,16:00:54.96,1,57834,
2023-08-24,16:00:55.16,1,23462,
2023-08-24,16:00:55.42,1,45568,
2023-08-24,16:00:55.66,1,15474,
2023-08-24,16:00:55.94,1,46307,
2023-08-24,16:00:56.29,1,47384,
2023-08-24,16:00:56.45,1,15279,
2023-08-24,16:00:56.72,1,33872,
2023-08-24,16:00:56.95,1,6869,
2023-08-24,16:00:57.19,1,61355,
2023-08-24,16:00:57.41,1,18751,
2023-08-24,16:00:57.67,1,10789,
2023-08-24,16:00:57.91,1,26693,
2023-08-24,16:00:58.28,1,64804,
2023-08-24,16:00:58.44,1,32659,
2023-08-24,16:00:58.69,1,662,
2023-08-24,16:00:58.94,1,24297,
2023-08-24,16:00:59.20,1,49286,
2023-08-24,16:00:59.45,1,45382,
2023-08-24,16:00:59.68,1,52291,
2023-08-24,16:00:59.92,1,49425,
2023-08-24,16:01:00.25,1,28916,
2023-08-24,16:01:00.45,1,48497,
2023-08-24,16:01:00.70,1,61414,
2023-08-24,16:01:00.95,1,39947,
2023-08-24,16:01:01.19,1,26997,
2023-08-24,16:01:01.44,1,29604,
2023-08-24,16:01:01.69,1,3745,
2023-08-24,16:01:01.91,1,61083,
2023-08-24,16:01:02.24,1,26275,
2023-08-24,16:01:02.42,1,36031,
2023-08-24,16:01:02.68,1,41111,
2023-08-24,16:01:02.94,1,35420,
2023-08-24,16:01:03.18,1,32546,
2023-08-24,16:01:03.45,1,26099,
2023-08-24,16:01:03.70,1,14180,
2023-08-24,16:01:03.94,1,12861,
2023-08-24,16:01:04.25,1,45362,
2023-08-24,16:01:04.41,1,46662,
2023-08-24,16:01:04.65,1,14388,
2023-08-24,16:01:04.95,1,24013,
2023-08-24,16:01:05.22,1,22654,
2023-08-24,16:01:05.46,1,24330,
2023-08-24,16:01:05.71,1,57589,
2023-08-24,16:01:05.95,1,58796,
2023-08-24,16:01:06.28,1,59479,
2023-08-24,16:01:06.42,1,19833,
2023-08-24,16:01:06.67,1,46527,
2023-08-24,16:01:06.91,1,63455,
2023-08-24,16:01:07.20,1,54773,
2023-08-24,16:01:07.44,1,53889,
2023-08-24,16:01:07.71,1,32790,
2023-08-24,16:01:07.95,1,34127,
2023-08-24,16:01:08.28,1,56031,
2023-08-24,16:01:08.46,1,46336,
2023-08-24,16:01:08.67,1,34615,
2023-08-24,16:01:08.91,1,50519,
2023-08-24,16:01:09.16,1,11830,
2023-08-24,16:01:09.44,1,57353,
2023-08-24,16:01:09.70,1,50218,
2023-08-24,16:01:09.94,1,49523,
2023-08-24,16:01:10.30,1,8499,
2023-08-24,16:01:10.44,1,35862,
2023-08-24,16:01:10.70,1,43061,
2023-08-24,16:01:10.92,1,35573,
2023-08-24,16:01:11.16,1,64072,
2023-08-24,16:01:11.41,1,34866,
2023-08-24,16:01:11.69,1,18802,
2023-08-24,16:01:11.94,1,5389,
2023-08-24,16:01:12.26,1,52248,
2023-08-24,16:01:12.44,1,60661,
2023-08-24,16:01:12.68,1,59204,
2023-08-24,16:01:12.94,1,52623,
2023-08-24,16:01:13.16,1,39595,
2023-08-24,16:01:13.40,1,40549,
2023-08-24,16:01:13.66,1,64895,
2023-08-24,16:01:13.92,1,21111,
2023-08-24,16:01:14.28,1,53095,
2023-08-24,16:01:14.44,1,19920,
2023-08-24,16:01:14.68,1,18017,
2023-08-24,16:01:14.94,1,27818,
2023-08-24,16:01:15.18,1,39380,
2023-08-24,16:01:15.42,1,53800,
2023-08-24,16:01:15.66,1,23642,
2023-08-24,16:01:15.90,1,7738,
2023-08-24,16:01:16.26,1,3550,
2023-08-24,16:01:16.44,1,11571,
2023-08-24,16:01:16.69,1,20534,
2023-08-24,16:01:16.93,1,23908,
2023-08-24,16:01:17.18,1,63799,
2023-08-24,16:01:17.44,1,38226,
2023-08-24,16:01:17.66,1,15545,
2023-08-24,16:01:17.90,1,32473,
2023-08-24,16:01:18.24,1,53822,
2023-08-24,16:01:18.44,1,8123,
2023-08-24,16:01:18.69,1,25278,
2023-08-24,16:01:18.94,1,16065,
2023-08-24,16:01:19.20,1,41134,
2023-08-24,16:01:19.43,1,63223,
2023-08-24,16:01:19.70,1,33785,
2023-08-24,16:01:19.90,1,19537,
2023-08-24,16:01:20.24,1,35302,
2023-08-24,16:01:20.40,1,36498,
2023-08-24,16:01:20.69,1,14694,
2023-08-24,16:01:20.96,1,34929,
2023-08-24,16:01:21.20,1,64374,
2023-08-24,16:01:21.44,1,64514,
2023-08-24,16:01:21.69,1,33031,
2023-08-24,16:01:21.94,1,56696,
2023-08-24,16:01:22.24,1,59653,
2023-08-24,16:01:22.40,1,61041,
2023-08-24,16:01:22.66,1,36203,
2023-08-24,16:01:22.94,1,1530,
2023-08-24,16:01:23.19,1,34352,
2023-08-24,16:01:23.45,1,59989,
2023-08-24,16:01:23.69,1,57828,
2023-08-24,16:01:23.95,1,52015,
2023-08-24,16:01:24.27,1,54268,
2023-08-24,16:01:24.39,1,56311,
2023-08-24,16:01:24.66,1,11342,
2023-08-24,16:01:24.90,1,28206,
2023-08-24,16:01:25.19,1,10005,
2023-08-24,16:01:25.45,1,19312,
2023-08-24,16:01:25.67,1,58011,
2023-08-24,16:01:25.95,1,27146,
2023-08-24,16:01:26.25,1,24183,
2023-08-24,16:01:26.44,1,58694,
2023-08-24,16:01:26.65,1,55153,
2023-08-24,16:01:26.89,1,22507,
2023-08-24,16:01:27.15,1,2244,
2023-08-24,16:01:27.43,1,3082,
2023-08-24,16:01:27.67,1,33400,
2023-08-24,16:01:27.94,1,31837,
2023-08-24,16:01:28.26,1,63267,
2023-08-24,16:01:28.43,1,34531,
2023-08-24,16:01:28.68,1,56447,
2023-08-24,16:01:28.90,1,15429,
2023-08-24,16:01:29.16,1,41360,
2023-08-24,16:01:29.41,1,54250,
2023-08-24,16:01:29.68,1,25630,
2023-08-24,16:01:29.92,1,26956,
2023-08-24,16:01:30.25,1,47233,
2023-08-24,16:01:30.43,1,21149,
2023-08-24,16:01:30.68,1,2049,
2023-08-24,16:01:30.93,1,29671,
2023-08-24,16:01:31.15,1,60978,
2023-08-24,16:01:31.39,1,58755,
2023-08-24,16:01:31.64,1,65362,
2023-08-24,16:01:31.92,1,48434,
2023-08-24,16:01:32.25,1,55394,
2023-08-24,16:01:32.43,1,12926,
2023-08-24,16:01:32.68,1,26850,
2023-08-24,16:01:32.92,1,26032,
2023-08-24,16:01:33.18,1,46935,
2023-08-24,16:01:33.40,1,4547,
2023-08-24,16:01:33.64,1,40881,
2023-08-24,16:01:33.88,1,7979,
2023-08-24,16:01:34.26,1,58011,
2023-08-24,16:01:34.42,1,58863,
2023-08-24,16:01:34.67,1,7465,
2023-08-24,16:01:34.92,1,50325,
2023-08-24,16:01:35.18,1,5746,
2023-08-24,16:01:35.42,1,23950,
2023-08-24,16:01:35.64,1,16020,
2023-08-24,16:01:35.90,1,37276,
2023-08-24,16:01:36.23,1,15933,
2023-08-24,16:01:36.43,1,62392,
2023-08-24,16:01:36.68,1,43300,
2023-08-24,16:01:36.94,1,33775,
2023-08-24,16:01:37.19,1,37,
2023-08-24,16:01:37.43,1,19417,
2023-08-24,16:01:37.68,1,4421,
2023-08-24,16:01:37.90,1,61823,
2023-08-24,16:01:38.23,1,3253,
2023-08-24,16:01:38.39,1,52815,
2023-08-24,16:01:38.67,1,20290,
2023-08-24,16:01:38.93,1,57418,
2023-08-24,16:01:39.19,1,12973,
2023-08-24,16:01:39.41,1,37945,
2023-08-24,16:01:39.68,1,9165,
2023-08-24,16:01:39.93,1,22571,
2023-08-24,16:01:40.24,1,2349,
2023-08-24,16:01:40.39,1,39674,
2023-08-24,16:01:40.64,1,32811,
2023-08-24,16:01:40.92,1,49739,
2023-08-24,16:01:41.16,1,45814,
2023-08-24,16:01:41.43,1,11748,
2023-08-24,16:01:41.68,1,30584,
2023-08-24,16:01:41.92,1,31274,
2023-08-24,16:01:42.25,1,8058,
2023-08-24,16:01:42.39,1,64025,
2023-08-24,16:01:42.63,1,45541,
2023-08-24,16:01:42.89,1,5862,
2023-08-24,16:01:43.17,1,42145,
2023-08-24,16:01:43.44,1,7210,
2023-08-24,16:01:43.69,1,24879,
2023-08-24,16:01:43.93,1,27773,
2023-08-24,16:01:44.26,1,9603,
2023-08-24,16:01:44.44,1,1390,
2023-08-24,16:01:44.64,1,16877,
2023-08-24,16:01:44.89,1,47043,
2023-08-24,16:01:45.13,1,53109,
2023-08-24,16:01:45.44,1,48399,
2023-08-24,16:01:45.69,1,49162,
2023-08-24,16:01:45.93,1,52568,
2023-08-24,16:01:46.26,1,17760,
2023-08-24,16:01:46.42,1,16916,
2023-08-24,16:01:46.66,1,52326,
2023-08-24,16:01:46.90,1,36358,
2023-08-24,16:01:47.14,1,65211,
2023-08-24,16:01:47.38,1,62730,
2023-08-24,16:01:47.68,1,54877,
2023-08-24,16:01:47.92,1,56079,
2023-08-24,16:01:48.27,1,348,
2023-08-24,16:01:48.41,1,60224,
2023-08-24,16:01:48.66,1,65262,
2023-08-24,16:01:48.92,1,20966,
2023-08-24,16:01:49.14,1,52275,
2023-08-24,16:01:49.39,1,45366,
2023-08-24,16:01:49.63,1,64202,
2023-08-24,16:01:49.92,1,59783,
2023-08-24,16:01:50.25,1,14410,
2023-08-24,16:01:50.41,1,16190,
2023-08-24,16:01:50.67,1,23588,
2023-08-24,16:01:50.92,1,34200,
2023-08-24,16:01:51.17,1,33681,
2023-08-24,16:01:51.39,1,25928,
2023-08-24,16:01:51.63,1,11956,
2023-08-24,16:01:51.89,1,35255,
2023-08-24,16:01:52.25,1,22697,
2023-08-24,16:01:52.42,1,50177,
2023-08-24,16:01:52.66,1,19059,
2023-08-24,16:01:52.91,1,32423,
2023-08-24,16:01:53.17,1,58226,
2023-08-24,16:01:53.42,1,31840,
2023-08-24,16:01:53.64,1,8058,
2023-08-24,16:01:53.88,1,40928,
2023-08-24,16:01:54.22,1,43169,
2023-08-24,16:01:54.40,1,34892,
2023-08-24,16:01:54.67,1,40418,
2023-08-24,16:01:54.91,1,57218,
2023-08-24,16:01:55.15,1,44863,
2023-08-24,16:01:55.41,1,18073,
2023-08-24,16:01:55.65,1,51435,
2023-08-24,16:01:55.89,1,18545,
2023-08-24,16:01:56.21,1,21406,
2023-08-24,16:01:56.37,1,56918,
2023-08-24,16:01:56.68,1,10735,
2023-08-24,16:01:56.93,1,21001,
2023-08-24,16:01:57.17,1,8884,
2023-08-24,16:01:57.41,1,9850,
2023-08-24,16:01:57.68,1,37262,
2023-08-24,16:01:57.93,1,60008,
2023-08-24,16:01:58.21,1,24854,
2023-08-24,16:01:58.37,1,60638,
2023-08-24,16:01:58.64,1,21589,
2023-08-24,16:01:58.92,1,5685,
2023-08-24,16:01:59.16,1,26248,
2023-08-24,16:01:59.43,1,63898,
2023-08-24,16:01:59.67,1,30696,
2023-08-24,16:01:59.92,1,44628,
2023-08-24,16:02:00.25,1,49467,
2023-08-24,16:02:00.39,1,9304,
2023-08-24,16:02:00.64,1,16009,
2023-08-24,16:02:00.88,1,48659,
2023-08-24,16:02:01.16,1,3156,
2023-08-24,16:02:01.43,1,37702,
2023-08-24,16:02:01.68,1,51674,
2023-08-24,16:02:01.92,1,50312,
2023-08-24,16:02:02.27,1,19632,
2023-08-24,16:02:02.40,1,53272,
2023-08-24,16:02:02.64,1,24170,
2023-08-24,16:02:02.88,1,57072,
2023-08-24,16:02:03.12,1,42566,
2023-08-24,16:02:03.43,1,62373,
2023-08-24,16:02:03.66,1,2915,
2023-08-24,16:02:03.90,1,18691,
2023-08-24,16:02:04.24,1,30281,
2023-08-24,16:02:04.40,1,28989,
2023-08-24,16:02:04.66,1,4647,
2023-08-24,16:02:04.88,1,32725,
2023-08-24,16:02:05.12,1,1891,
2023-08-24,16:02:05.37,1,65445,
2023-08-24,16:02:05.66,1,43590,
2023-08-24,16:02:05.90,1,59430,
2023-08-24,16:02:06.24,1,5802,
2023-08-24,16:02:06.40,1,4574,
2023-08-24,16:02:06.66,1,29380,
2023-08-24,16:02:06.90,1,12452,
2023-08-24,16:02:07.12,1,26496,
2023-08-24,16:02:07.37,1,40774,
2023-08-24,16:02:07.64,1,10189,
2023-08-24,16:02:07.90,1,35013,
2023-08-24,16:02:08.24,1,9250,
2023-08-24,16:02:08.40,1,9046,
2023-08-24,16:02:08.66,1,16460,
2023-08-24,16:02:08.90,1,556,
2023-08-24,16:02:09.14,1,29329,
2023-08-24,16:02:09.37,1,44494,
2023-08-24,16:02:09.64,1,5445,
2023-08-24,16:02:09.88,1,38367,
2023-08-24,16:02:10.26,1,7476,
2023-08-24,16:02:10.40,1,63272,
2023-08-24,16:02:10.66,1,37938,
2023-08-24,16:02:10.90,1,54866,
2023-08-24,16:02:11.16,1,19335,
2023-08-24,16:02:11.40,1,20297,
2023-08-24,16:02:11.62,1,59042,
2023-08-24,16:02:11.88,1,16801,
2023-08-24,16:02:12.21,1,11514,
2023-08-24,16:02:12.41,1,57727,
2023-08-24,16:02:12.66,1,62673,
2023-08-24,16:02:12.90,1,46769,
2023-08-24,16:02:13.14,1,50700,
2023-08-24,16:02:13.40,1,12202,
2023-08-24,16:02:13.64,1,41432,
2023-08-24,16:02:13.86,1,33560,
2023-08-24,16:02:14.20,1,64363,
2023-08-24,16:02:14.36,1,30371,
2023-08-24,16:02:14.65,1,52776,
2023-08-24,16:02:14.90,1,6036,
2023-08-24,16:02:15.14,1,26409,
2023-08-24,16:02:15.41,1,63547,
2023-08-24,16:02:15.66,1,60821,
2023-08-24,16:02:15.90,1,45045,
2023-08-24,16:02:16.21,1,60732,
2023-08-24,16:02:16.37,1,24820,
2023-08-24,16:02:16.61,1,25658,
2023-08-24,16:02:16.91,1,451,
2023-08-24,16:02:17.17,1,39958,
2023-08-24,16:02:17.42,1,772,
2023-08-24,16:02:17.66,1,36214,
2023-08-24,16:02:17.91,1,47522,
2023-08-24,16:02:18.25,1,5445,
2023-08-24,16:02:18.37,1,21116,
2023-08-24,16:02:18.61,1,22194,
2023-08-24,16:02:18.86,1,51255,
2023-08-24,16:02:19.17,1,44702,
2023-08-24,16:02:19.41,1,43600,
2023-08-24,16:02:19.66,1,49150,
2023-08-24,16:02:19.90,1,64926,
2023-08-24,16:02:20.26,1,54593,
2023-08-24,16:02:20.41,1,18921,
2023-08-24,16:02:20.62,1,38582,
2023-08-24,16:02:20.86,1,37871,
2023-08-24,16:02:21.12,1,18691,
2023-08-24,16:02:21.42,1,27220,
2023-08-24,16:02:21.66,1,58406,
2023-08-24,16:02:21.91,1,53490,
2023-08-24,16:02:22.24,1,22730,
2023-08-24,16:02:22.40,1,24510,
2023-08-24,16:02:22.67,1,18960,
2023-08-24,16:02:22.88,1,20822,
2023-08-24,16:02:23.12,1,10720,
2023-08-24,16:02:23.36,1,42898,
2023-08-24,16:02:23.66,1,33989,
2023-08-24,16:02:23.90,1,50853,
2023-08-24,16:02:24.23,1,43202,
2023-08-24,16:02:24.41,1,34863,
2023-08-24,16:02:24.64,1,28905,
2023-08-24,16:02:24.90,1,57313,
2023-08-24,16:02:25.13,1,65137,
2023-08-24,16:02:25.37,1,28675,
2023-08-24,16:02:25.62,1,61201,
2023-08-24,16:02:25.90,1,26496,
2023-08-24,16:02:26.23,1,51233,
2023-08-24,16:02:26.39,1,2779,
2023-08-24,16:02:26.63,1,16679,
2023-08-24,16:02:26.89,1,58916,
2023-08-24,16:02:27.15,1,47371,
2023-08-24,16:02:27.37,1,4320,
2023-08-24,16:02:27.61,1,5166,
2023-08-24,16:02:27.87,1,64543,
2023-08-24,16:02:28.22,1,35869,
2023-08-24,16:02:28.40,1,44272,
2023-08-24,16:02:28.65,1,21558,
2023-08-24,16:02:28.89,1,54444,
2023-08-24,16:02:29.13,1,44058,
2023-08-24,16:02:29.40,1,5265,
2023-08-24,16:02:29.62,1,48506,
2023-08-24,16:02:29.86,1,47139,
2023-08-24,16:02:30.23,1,11991,
2023-08-24,16:02:30.39,1,60461,
2023-08-24,16:02:30.64,1,63228,
2023-08-24,16:02:30.89,1,210,
2023-08-24,16:02:31.15,1,24573,
2023-08-24,16:02:31.39,1,21580,
2023-08-24,16:02:31.63,1,8112,
2023-08-24,16:02:31.87,1,6889,
