Date,Time,SpO2,PR,EtCO2(mmHg),RR,PulseOx_Status,Capno_Status,Sys_Status,LAL_SpO2,UAL_SpO2,LAL_PR,UAL_PR,LAL_EtCO2(mmHg),UAL_EtCO2(mmHg),LAL_RR,UAL_RR,Alarm_Volume,CRC,
2023-08-24,16:02:31,127,511,127,127,2048,69632,0,,,,,,,,,,37448,
2023-08-24,16:02:32,127,511,127,127,2048,69632,0,,,,,,,,,,45445,
2023-08-24,16:02:33,127,511,127,127,2048,69632,0,,,,,,,,,,24353,
2023-08-24,16:02:34,127,511,127,127,2048,69632,0,,,,,,,,,,63007,
2023-08-24,16:02:35,127,511,127,127,2048,69632,0,,,,,,,,,,6331,
2023-08-24,16:02:36,127,511,127,127,2048,69632,0,,,,,,,,,,15222,
2023-08-24,16:02:37,127,511,127,127,2048,69632,0,,,,,,,,,,54738,
2023-08-24,16:02:38,127,511,127,127,2048,69632,0,,,,,,,,,,31019,
2023-08-24,16:02:39,127,511,127,127,2048,69632,0,,,,,,,,,,38799,
2023-08-24,16:02:40,127,511,127,127,2048,69632,0,,,,,,,,,,26159,
2023-08-24,16:02:41,127,511,127,127,2048,69632,0,,,,,,,,,,34955,
2023-08-24,16:02:42,127,511,127,127,2048,69632,0,,,,,,,,,,43846,
2023-08-24,16:02:43,127,511,127,127,2048,69632,0,,,,,,,,,,17890,
2023-08-24,16:02:44,127,511,127,127,2048,69632,0,,,,,,,,,,60636,
2023-08-24,16:02:45,127,511,127,127,2048,69632,0,,,,,,,,,,632,
2023-08-24,16:02:46,127,511,127,127,2048,69632,0,,,,,,,,,,8629,
2023-08-24,16:02:47,127,511,127,127,2048,69632,0,,,,,,,,,,53009,
2023-08-24,16:02:48,127,511,127,127,2048,69632,0,,,,,,,,,,25576,
2023-08-24,16:02:49,127,511,127,127,2048,69632,0,,,,,,,,,,36172,
2023-08-24,16:02:50,127,511,127,127,2048,69632,0,,,,,,,,,,57039,
2023-08-24,16:02:51,127,511,127,127,2048,69632,0,,,,,,,,,,12395,
2023-08-24,16:02:52,127,511,127,127,2048,69632,0,,,,,,,,,,5030,
2023-08-24,16:02:53,127,511,127,127,2048,69632,0,,,,,,,,,,64770,
2023-08-24,16:02:54,127,511,127,127,2048,69632,0,,,,,,,,,,21564,
2023-08-24,16:02:55,127,511,127,127,2048,69632,0,,,,,,,,,,47768,
2023-08-24,16:02:56,127,511,127,127,2048,69632,0,,,,,,,,,,39253,
2023-08-24,16:02:57,127,511,127,127,2048,69632,0,,,,,,,,,,30705,
2023-08-24,16:02:58,127,511,127,127,2048,69632,0,,,,,,,,,,56072,
2023-08-24,16:02:59,127,511,127,127,2048,69632,0,,,,,,,,,,13740,
2023-08-24,16:03:00,127,511,127,127,2048,69632,0,,,,,,,,,,53095,
2023-08-24,16:03:01,127,511,127,127,2048,69632,0,,,,,,,,,,8643,
2023-08-24,16:03:02,127,511,127,127,2048,69632,0,,,,,,,,,,526,
2023-08-24,16:03:03,127,511,127,127,2048,69632,0,,,,,,,,,,60586,
2023-08-24,16:03:04,127,511,127,127,2048,69632,0,,,,,,,,,,17812,
2023-08-24,16:03:05,127,511,127,127,2048,69632,0,,,,,,,,,,43824,
2023-08-24,16:03:06,127,511,127,127,2048,69632,0,,,,,,,,,,35069,
2023-08-24,16:03:07,127,511,127,127,2048,69632,0,,,,,,,,,,26201,
2023-08-24,16:03:08,127,511,127,127,2048,69632,0,,,,,,,,,,51872,
2023-08-24,16:03:09,127,511,127,127,2048,69632,0,,,,,,,,,,9220,
2023-08-24,16:03:10,127,511,127,127,2048,69632,0,,,,,,,,,,30599,
2023-08-24,16:03:11,127,511,127,127,2048,69632,0,,,,,,,,,,39203,
2023-08-24,16:03:12,127,511,127,127,2048,69632,0,0,65535,0,65535,13.00,57.00,6,29,Full,62247,
2023-08-24,16:03:13,127,511,127,127,2048,69632,0,,,,,,,,,,21578,
2023-08-24,16:03:14,127,511,127,127,2048,69632,0,,,,,,,,,,64884,
2023-08-24,16:03:15,127,511,127,127,2048,69632,0,,,,,,,,,,5072,
2023-08-24,16:03:16,127,511,127,127,2048,69632,0,,,,,,,,,,12317,
2023-08-24,16:03:17,127,511,127,127,2048,69632,0,,,,,,,,,,57017,
2023-08-24,16:03:18,127,511,127,127,2048,69632,0,,,,,,,,,,29248,
2023-08-24,16:03:19,127,511,127,127,2048,69632,0,,,,,,,,,,40164,
2023-08-24,16:03:20,127,511,127,127,2048,69632,0,,,,,,,,,,44678,
2023-08-24,16:03:21,127,511,127,127,2048,69632,0,,,,,,,,,,16418,
2023-08-24,16:03:22,127,511,127,127,2048,69632,0,,,,,,,,,,25583,
2023-08-24,16:03:23,127,511,127,127,2048,69632,0,,,,,,,,,,36171,
2023-08-24,16:03:24,127,511,127,127,2048,69632,0,,,,,,,,,,9333,
2023-08-24,16:03:25,127,511,127,127,2048,69632,0,,,,,,,,,,51921,
2023-08-24,16:03:26,127,511,127,127,2048,69632,0,,,,,,,,,,59676,
2023-08-24,16:03:27,127,511,127,127,2048,69632,0,,,,,,,,,,1976,
2023-08-24,16:03:28,127,511,127,127,2048,69632,0,,,,,,,,,,43841,
2023-08-24,16:03:29,127,511,127,127,2048,69632,0,,,,,,,,,,17893,
2023-08-24,16:03:30,127,511,127,127,2048,69632,0,,,,,,,,,,5734,
2023-08-24,16:03:31,127,511,127,127,2048,69632,0,,,,,,,,,,63682,
2023-08-24,16:03:32,127,511,127,127,2048,69632,0,,,,,,,,,,56079,
2023-08-24,16:03:33,127,511,127,127,2048,69632,0,,,,,,,,,,13739,
2023-08-24,16:03:34,127,511,127,127,2048,69632,0,,,,,,,,,,40085,
2023-08-24,16:03:35,127,511,127,127,2048,69632,0,,,,,,,,,,29233,
2023-08-24,16:03:36,127,511,127,127,2048,69632,0,,,,,,,,,,20988,
2023-08-24,16:03:37,127,511,127,127,2048,69632,0,,,,,,,,,,48984,
2023-08-24,16:03:38,127,511,127,127,2048,69632,0,,,,,,,,,,5025,
2023-08-24,16:03:39,127,511,127,127,2048,69632,0,,,,,,,,,,64773,
2023-08-24,16:03:40,127,511,127,127,2048,69632,0,,,,,,,,,,3237,
2023-08-24,16:03:41,127,511,127,127,2048,69632,0,,,,,,,,,,57857,
2023-08-24,16:03:42,127,511,127,127,2048,69632,0,,,,,,,,,,49612,
2023-08-24,16:03:43,127,511,127,127,2048,69632,0,,,,,,,,,,12136,
2023-08-24,16:03:44,127,511,127,127,2048,69632,0,,,,,,,,,,34390,
2023-08-24,16:03:45,127,511,127,127,2048,69632,0,,,,,,,,,,26866,
2023-08-24,16:03:46,127,511,127,127,2048,69632,0,,,,,,,,,,19263,
2023-08-24,16:03:47,127,511,127,127,2048,69632,0,,,,,,,,,,42395,
2023-08-24,16:03:48,127,511,127,127,2048,69632,0,,,,,,,,,,2402,
2023-08-24,16:03:49,127,511,127,127,2048,69632,0,,,,,,,,,,59334,
2023-08-24,16:03:50,127,511,127,127,2048,69632,0,,,,,,,,,,46149,
2023-08-24,16:03:51,127,511,127,127,2048,69632,0,,,,,,,,,,23265,
2023-08-24,16:03:52,127,511,127,127,2048,69632,0,,,,,,,,,,31020,
2023-08-24,16:03:53,127,511,127,127,2048,69632,0,,,,,,,,,,38792,
2023-08-24,16:03:54,127,511,127,127,2048,69632,0,,,,,,,,,,16054,
2023-08-24,16:03:55,127,511,127,127,2048,69632,0,,,,,,,,,,53266,
2023-08-24,16:03:56,127,511,127,127,2048,69632,0,,,,,,,,,,62431,
2023-08-24,16:03:57,127,511,127,127,2048,69632,0,,,,,,,,,,7547,
2023-08-24,16:03:58,127,511,127,127,2048,69632,0,,,,,,,,,,45442,
2023-08-24,16:03:59,127,511,127,127,2048,69632,0,,,,,,,,,,24358,
2023-08-24,16:04:00,127,511,127,127,2048,69632,0,,,,,,,,,,51952,
2023-08-24,16:04:01,127,511,127,127,2048,69632,0,,,,,,,,,,9300,
2023-08-24,16:04:02,127,511,127,127,2048,69632,0,,,,,,,,,,1945,
2023-08-24,16:04:03,127,511,127,127,2048,69632,0,,,,,,,,,,59709,
2023-08-24,16:04:04,127,511,127,127,2048,69632,0,,,,,,,,,,16387,
2023-08-24,16:04:05,127,511,127,127,2048,69632,0,,,,,,,,,,44711,
2023-08-24,16:04:06,127,511,127,127,2048,69632,0,,,,,,,,,,36202,
2023-08-24,16:04:07,127,511,127,127,2048,69632,0,,,,,,,,,,25550,
2023-08-24,16:04:08,127,511,127,127,2048,69632,0,,,,,,,,,,53047,
2023-08-24,16:04:09,127,511,127,127,2048,69632,0,,,,,,,,,,8595,
2023-08-24,16:04:10,127,511,127,127,2048,69632,0,,,,,,,,,,29200,
2023-08-24,16:04:11,127,511,127,127,2048,69632,0,,,,,,,,,,40116,
2023-08-24,16:04:12,127,511,127,127,2048,69632,0,,,,,,,,,,49017,
2023-08-24,16:04:13,127,511,127,127,2048,69632,0,,,,,,,,,,20957,
2023-08-24,16:04:14,127,511,127,127,2048,69632,0,,,,,,,,,,63715,
2023-08-24,16:04:15,127,511,127,127,2048,69632,0,,,,,,,,,,5703,
2023-08-24,16:04:16,127,511,127,127,2048,69632,0,,,,,,,,,,13706,
2023-08-24,16:04:17,127,511,127,127,2048,69632,0,,,,,,,,,,56110,
2023-08-24,16:04:18,127,511,127,127,2048,69632,0,,,,,,,,,,30679,
2023-08-24,16:04:19,127,511,127,127,2048,69632,0,,,,,,,,,,39283,
2023-08-24,16:04:20,127,511,127,127,2048,69632,0,,,,,,,,,,43793,
2023-08-24,16:04:21,127,511,127,127,2048,69632,0,,,,,,,,,,17845,
2023-08-24,16:04:22,127,511,127,127,2048,69632,0,,,,,,,,,,26232,
2023-08-24,16:04:23,127,511,127,127,2048,69632,0,,,,,,,,,,35036,
2023-08-24,16:04:24,127,511,127,127,2048,69632,0,,,,,,,,,,8674,
2023-08-24,16:04:25,127,511,127,127,2048,69632,0,,,,,,,,,,53062,
2023-08-24,16:04:26,127,511,127,127,2048,69632,0,,,,,,,,,,60555,
2023-08-24,16:04:27,127,511,127,127,2048,69632,0,,,,,,,,,,559,
2023-08-24,16:04:28,127,511,127,127,2048,69632,0,,,,,,,,,,44758,
2023-08-24,16:04:29,127,511,127,127,2048,69632,0,,,,,,,,,,16498,
2023-08-24,16:04:30,127,511,127,127,2048,69632,0,,,,,,,,,,5105,
2023-08-24,16:04:31,127,511,127,127,2048,69632,0,,,,,,,,,,64853,
2023-08-24,16:04:32,127,511,127,127,2048,69632,0,,,,,,,,,,56984,
2023-08-24,16:04:33,127,511,127,127,2048,69632,0,,,,,,,,,,12348,
2023-08-24,16:04:34,127,511,127,127,2048,69632,0,,,,,,,,,,39170,
2023-08-24,16:04:35,127,511,127,127,2048,69632,0,,,,,,,,,,30630,
2023-08-24,16:04:36,127,511,127,127,2048,69632,0,,,,,,,,,,21611,
2023-08-24,16:04:37,127,511,127,127,2048,69632,0,,,,,,,,,,47823,
2023-08-24,16:04:38,127,511,127,127,2048,69632,0,,,,,,,,,,5686,
2023-08-24,16:04:39,127,511,127,127,2048,69632,0,,,,,,,,,,63634,
2023-08-24,16:04:40,127,511,127,127,2048,69632,0,,,,,,,,,,2354,
2023-08-24,16:04:41,127,511,127,127,2048,69632,0,,,,,,,,,,59286,
2023-08-24,16:04:42,127,511,127,127,2048,69632,0,,,,,,,,,,50267,
2023-08-24,16:04:43,127,511,127,127,2048,69632,0,,,,,,,,,,11007,
2023-08-24,16:04:44,127,511,127,127,2048,69632,0,,,,,,,,,,33729,
2023-08-24,16:04:45,127,511,127,127,2048,69632,0,,,,,,,,,,28005,
2023-08-24,16:04:46,127,511,127,127,2048,69632,0,,,,,,,,,,20136,
2023-08-24,16:04:47,127,511,127,127,2048,69632,0,,,,,,,,,,40972,
2023-08-24,16:04:48,127,511,127,127,2048,69632,0,,,,,,,,,,3317,
2023-08-24,16:04:49,127,511,127,127,2048,69632,0,,,,,,,,,,57937,
2023-08-24,16:04:50,127,511,127,127,2048,69632,0,,,,,,,,,,45522,
2023-08-24,16:04:51,127,511,127,127,2048,69632,0,,,,,,,,,,24438,
2023-08-24,16:04:52,127,511,127,127,2048,69632,0,,,,,,,,,,31931,
2023-08-24,16:04:53,127,511,127,127,2048,69632,0,,,,,,,,,,37407,
2023-08-24,16:04:54,127,511,127,127,2048,69632,0,,,,,,,,,,15137,
2023-08-24,16:04:55,127,511,127,127,2048,69632,0,,,,,,,,,,54661,
2023-08-24,16:04:56,127,511,127,127,2048,69632,0,,,,,,,,,,63048,
2023-08-24,16:04:57,127,511,127,127,2048,69632,0,,,,,,,,,,6380,
2023-08-24,16:04:58,127,511,127,127,2048,69632,0,,,,,,,,,,46101,
2023-08-24,16:04:59,127,511,127,127,2048,69632,0,,,,,,,,,,23217,
2023-08-24,16:05:00,127,511,127,127,2048,69632,0,,,,,,,,,,41082,
2023-08-24,16:05:01,127,511,127,127,2048,69632,0,,,,,,,,,,20190,
2023-08-24,16:05:02,127,511,127,127,2048,69632,0,,,,,,,,,,27923,
2023-08-24,16:05:03,127,511,127,127,2048,69632,0,,,,,,,,,,33719,
2023-08-24,16:05:04,127,511,127,127,2048,69632,0,,,,,,,,,,10889,
2023-08-24,16:05:05,127,511,127,127,2048,69632,0,,,,,,,,,,50221,
2023-08-24,16:05:06,127,511,127,127,2048,69632,0,,,,,,,,,,59360,
2023-08-24,16:05:07,127,511,127,127,2048,69632,0,,,,,,,,,,2372,
2023-08-24,16:05:08,127,511,127,127,2048,69632,0,,,,,,,,,,42429,
2023-08-24,16:05:09,127,511,127,127,2048,69632,0,,,,,,,,,,19225,
2023-08-24,16:05:10,127,511,127,127,2048,69632,0,,,,,,,,,,6298,
2023-08-24,16:05:11,127,511,127,127,2048,69632,0,,,,,,,,,,63038,
2023-08-24,16:05:12,127,511,127,127,2048,69632,0,,,,,,,,,,54771,
2023-08-24,16:05:13,127,511,127,127,2048,69632,0,,,,,,,,,,15191,
2023-08-24,16:05:14,127,511,127,127,2048,69632,0,,,,,,,,,,37481,
2023-08-24,16:05:15,127,511,127,127,2048,69632,0,,,,,,,,,,31949,
2023-08-24,16:05:16,127,511,127,127,2048,69632,0,,,,,,,,,,24320,
2023-08-24,16:05:17,127,511,127,127,2048,69632,0,,,,,,,,,,45476,
2023-08-24,16:05:18,127,511,127,127,2048,69632,0,,,,,,,,,,7517,
2023-08-24,16:05:19,127,511,127,127,2048,69632,0,,,,,,,,,,62457,
2023-08-24,16:05:20,127,511,127,127,2048,69632,0,,,,,,,,,,49563,
2023-08-24,16:05:21,127,511,127,127,2048,69632,0,,,,,,,,,,12095,
2023-08-24,16:05:22,127,511,127,127,2048,69632,0,,,,,,,,,,3314,
2023-08-24,16:05:23,127,511,127,127,2048,69632,0,,,,,,,,,,57942,
2023-08-24,16:05:24,127,511,127,127,2048,69632,0,,,,,,,,,,19304,
2023-08-24,16:05:25,127,511,127,127,2048,69632,0,,,,,,,,,,42444,
2023-08-24,16:05:26,127,511,127,127,2048,69632,0,,,,,,,,,,34305,
2023-08-24,16:05:27,127,511,127,127,2048,69632,0,,,,,,,,,,26789,
2023-08-24,16:05:28,127,511,127,127,2048,69632,0,,,,,,,,,,50268,
2023-08-24,16:05:29,127,511,127,127,2048,69632,0,,,,,,,,,,11000,
2023-08-24,16:05:30,127,511,127,127,2048,69632,0,,,,,,,,,,31099,
2023-08-24,16:05:31,127,511,127,127,2048,69632,0,,,,,,,,,,38879,
2023-08-24,16:05:32,127,511,127,127,2048,69632,0,,,,,,,,,,46098,
2023-08-24,16:05:33,127,511,127,127,2048,69632,0,,,,,,,,,,23222,
2023-08-24,16:05:34,127,511,23,127,2048,0,0,,,,,,,,,,10779,
2023-08-24,16:05:35,127,511,23,127,2048,0,0,,,,,,,,,,19758,
2023-08-24,16:05:36,127,511,23,127,2048,0,0,,,,,,,,,,58481,
2023-08-24,16:05:37,127,511,23,127,2048,0,0,,,,,,,,,,33604,
2023-08-24,16:05:38,127,511,23,127,2048,0,0,,,,,,,,,,44837,
2023-08-24,16:05:39,127,511,23,127,2048,0,0,,,,,,,,,,51216,
2023-08-24,16:05:40,127,511,23,127,2048,0,0,,,,,,,,,,30761,
2023-08-24,16:05:41,127,511,23,127,2048,0,0,,,,,,,,,,7964,
2023-08-24,16:05:42,127,511,23,127,2048,0,0,,,,,,,,,,46659,
2023-08-24,16:05:43,127,511,23,127,2048,0,0,,,,,,,,,,53622,
2023-08-24,16:05:44,127,511,23,6,2048,0,0,,,,,,,,,,53053,
2023-08-24,16:05:45,127,511,23,6,2048,0,0,,,,,,,,,,17121,
2023-08-24,16:05:46,127,511,23,6,2048,0,0,,,,,,,,,,50340,
2023-08-24,16:05:47,127,511,23,6,2048,0,0,,,,,,,,,,18808,
2023-08-24,16:05:48,127,511,23,6,2048,0,0,,,,,,,,,,63083,
2023-08-24,16:05:49,127,511,23,6,2048,0,0,,,,,,,,,,31671,
2023-08-24,16:05:50,127,511,23,6,2048,0,0,,,,,,,,,,17450,
2023-08-24,16:05:51,127,511,23,6,2048,0,0,,,,,,,,,,51702,
2023-08-24,16:05:52,127,511,23,6,2048,0,0,,,,,,,,,,20403,
2023-08-24,16:05:53,127,511,23,6,2048,0,0,,,,,,,,,,49775,
2023-08-24,16:05:54,127,511,23,6,2048,0,0,,,,,,,,,,21272,
2023-08-24,16:05:55,127,511,23,6,2048,0,0,,,,,,,,,,57028,
2023-08-24,16:05:56,127,511,23,6,2048,0,0,,,,,,,,,,22657,
2023-08-24,16:05:57,127,511,36,5,2048,16,0,,,,,,,,,,61593,
2023-08-24,16:05:58,127,511,36,5,2048,16,0,,,,,,,,,,46509,
2023-08-24,16:05:59,127,511,36,5,2048,16,0,,,,,,,,,,10632,
2023-08-24,16:06:00,127,511,35,12,2048,0,0,,,,,,,,,,50991,
2023-08-24,16:06:01,127,511,35,12,2048,0,0,,,,,,,,,,23306,
2023-08-24,16:06:02,127,511,32,14,2048,0,0,,,,,,,,,,31230,
2023-08-24,16:06:03,127,511,32,14,2048,0,0,,,,,,,,,,58843,
2023-08-24,16:06:04,127,511,32,14,2048,0,128,,,,,,,,,,35628,
2023-08-24,16:06:05,127,511,32,14,2048,0,128,,,,,,,,,,41581,
2023-08-24,16:06:06,127,511,32,14,2048,0,128,,,,,,,,,,55726,
2023-08-24,16:06:07,127,511,43,13,2048,0,128,,,,,,,,,,53558,
2023-08-24,16:06:08,127,511,43,13,2048,0,128,,,,,,,,,,21976,
2023-08-24,16:06:09,127,511,43,13,2048,0,128,,,,,,,,,,31897,
2023-08-24,16:06:10,127,511,42,15,2048,0,128,,,,,,,,,,49919,
2023-08-24,16:06:11,127,511,42,15,2048,0,128,,,,,,,,,,60350,
2023-08-24,16:06:12,127,511,42,15,2048,0,128,,,,,,,,,,36989,
2023-08-24,16:06:13,127,511,42,15,2048,0,128,,,,,,,,,,47420,
2023-08-24,16:06:14,127,511,38,17,2048,0,128,,,,,,,,,,20357,
2023-08-24,16:06:15,127,511,38,17,2048,0,128,,,,,,,,,,26308,
2023-08-24,16:06:16,127,511,38,17,2048,0,128,,,,,,,,,,7431,
2023-08-24,16:06:17,127,511,38,17,2048,0,128,,,,,,,,,,13382,
2023-08-24,16:06:18,127,511,38,17,2048,0,128,,,,,,,,,,45224,
2023-08-24,16:06:19,127,511,38,17,2048,0,128,,,,,,,,,,39401,
2023-08-24,16:06:20,127,511,38,17,2048,0,128,,,,,,,,,,59005,
2023-08-24,16:06:21,127,511,38,17,2048,0,128,,,,,,,,,,53052,
2023-08-24,16:06:22,127,511,40,7,2048,0,128,,,,,,,,,,4351,
2023-08-24,16:06:23,127,511,40,7,2048,0,128,,,,,,,,,,30666,
2023-08-24,16:06:24,127,511,40,7,2048,0,128,,,,,,,,,,21088,
2023-08-24,16:06:25,127,511,40,7,2048,0,128,,,,,,,,,,13653,
2023-08-24,16:06:26,127,511,40,7,2048,0,128,,,,,,,,,,39946,
2023-08-24,16:06:27,127,511,40,7,2048,0,128,,,,,,,,,,64319,
2023-08-24,16:06:28,127,511,40,7,2048,0,128,,,,,,,,,,55134,
2023-08-24,16:06:29,127,511,40,7,2048,0,128,,,,,,,,,,45163,
2023-08-24,16:06:30,127,511,40,7,2048,0,128,,,,,,,,,,63444,
2023-08-24,16:06:31,127,511,40,7,2048,0,128,,,,,,,,,,37089,
2023-08-24,16:06:32,127,511,28,6,2048,0,128,,,,,,,,,,29126,
2023-08-24,16:06:33,127,511,28,6,2048,0,128,,,,,,,,,,5875,
2023-08-24,16:06:34,127,511,28,6,2048,0,128,,,,,,,,,,13145,
2023-08-24,16:06:35,127,511,28,6,2048,0,128,,,,,,,,,,21612,
2023-08-24,16:06:36,127,511,32,12,2048,0,128,,,,,,,,,,43427,
2023-08-24,16:06:37,127,511,32,12,2048,0,128,,,,,,,,,,32994,
2023-08-24,16:06:38,127,511,32,12,2048,0,128,,,,,,,,,,1036,
2023-08-24,16:06:39,127,511,32,12,2048,0,128,,,,,,,,,,11597,
2023-08-24,16:06:40,127,511,35,17,2048,0,128,,,,,,,,,,45346,
2023-08-24,16:06:41,127,511,35,17,2048,0,128,,,,,,,,,,39011,
2023-08-24,16:06:42,127,511,35,17,2048,0,128,,,,,,,,,,58272,
2023-08-24,16:06:43,127,511,35,17,2048,0,128,,,,,,,,,,51937,
2023-08-24,16:06:44,127,511,35,17,2048,0,128,,,,,,,,,,5158,
2023-08-24,16:06:45,127,511,35,17,2048,0,128,,,,,,,,,,15719,
2023-08-24,16:06:46,127,511,35,17,2048,0,128,,,,,,,,,,18084,
2023-08-24,16:06:47,127,511,35,17,2048,0,128,,,,,,,,,,28645,
2023-08-24,16:06:48,127,511,35,17,2048,0,128,,,,,,,,,,60171,
2023-08-24,16:06:49,127,511,35,17,2048,0,128,,,,,,,,,,49738,
2023-08-24,16:06:50,127,511,38,6,2048,0,128,,,,,,,,,,3486,
2023-08-24,16:06:51,127,511,38,6,2048,0,128,,,,,,,,,,27307,
2023-08-24,16:06:52,127,511,38,6,2048,0,128,,,,,,,,,,50164,
2023-08-24,16:06:53,127,511,38,6,2048,0,128,,,,,,,,,,42177,
2023-08-24,16:06:54,127,511,38,6,2048,0,128,,,,,,,,,,33131,
2023-08-24,16:06:55,127,511,38,6,2048,0,128,,,,,,,,,,58974,
2023-08-24,16:06:56,127,511,38,6,2048,0,128,,,,,,,,,,20225,
2023-08-24,16:06:57,127,511,38,6,2048,0,128,,,,,,,,,,10292,
2023-08-24,16:06:58,127,511,38,6,2048,0,128,,,,,,,,,,1109,
2023-08-24,16:06:59,127,511,38,6,2048,0,128,,,,,,,,,,25440,
2023-08-24,16:07:00,127,511,38,6,2048,0,128,,,,,,,,,,25920,
2023-08-24,16:07:01,127,511,38,6,2048,0,128,,,,,,,,,,629,
2023-08-24,16:07:02,127,511,38,6,2048,0,128,,,,,,,,,,43818,
2023-08-24,16:07:03,127,511,38,6,2048,0,128,,,,,,,,,,52255,
2023-08-24,16:07:04,127,511,38,6,2048,0,128,,,,,,,,,,59829,
2023-08-24,16:07:05,127,511,38,6,2048,0,128,,,,,,,,,,36480,
2023-08-24,16:07:06,127,511,38,6,2048,0,128,,,,,,,,,,10207,
2023-08-24,16:07:07,127,511,38,6,2048,0,128,,,,,,,,,,16618,
2023-08-24,16:07:08,127,511,38,6,2048,0,128,,,,,,,,,,27787,
2023-08-24,16:07:09,127,511,38,6,2048,0,128,,,,,,,,,,3006,
2023-08-24,16:07:10,127,511,38,6,2048,0,128,,,,,,,,,,19457,
2023-08-24,16:07:11,127,511,38,6,2048,0,128,,,,,,,,,,11060,
2023-08-24,16:07:12,127,511,38,6,2048,0,128,,,,,,,,,,33387,
2023-08-24,16:07:13,127,511,38,6,2048,0,128,,,,,,,,,,58718,
2023-08-24,16:07:14,127,511,38,6,2048,0,128,,,,,,,,,,49396,
2023-08-24,16:07:15,127,511,38,6,2048,0,128,,,,,,,,,,42945,
2023-08-24,16:07:16,127,511,38,6,2048,0,128,,,,,,,,,,3742,
2023-08-24,16:07:17,127,511,38,6,2048,0,128,,,,,,,,,,27051,
2023-08-24,16:07:18,127,511,38,6,2048,0,128,,,,,,,,,,17866,
2023-08-24,16:07:19,127,511,38,6,2048,0,128,,,,,,,,,,8959,
2023-08-24,16:07:20,127,511,127,127,2048,512,128,,,,,,,,,,47337,
2023-08-24,16:07:21,127,511,127,127,2048,512,128,,,,,,,,,,22093,
2023-08-24,16:07:22,127,511,127,127,2048,512,128,,,,,,,,,,30080,
2023-08-24,16:07:23,127,511,127,127,2048,512,128,,,,,,,,,,39716,
2023-08-24,16:07:24,127,511,127,127,2048,512,128,,,,,,,,,,12826,
2023-08-24,16:07:25,127,511,127,127,2048,512,128,,,,,,,,,,56510,
2023-08-24,16:07:26,127,511,127,127,2048,512,128,,,,,,,,,,65395,
2023-08-24,16:07:27,127,511,127,127,2048,512,128,,,,,,,,,,4567,
2023-08-24,16:07:28,127,511,127,127,2048,512,128,,,,,,,,,,48430,
2023-08-24,16:07:29,127,511,127,127,2048,512,128,,,,,,,,,,21386,
2023-08-24,16:07:30,127,511,127,127,2048,512,128,,,,,,,,,,9,
2023-08-24,16:07:31,127,511,127,127,2048,512,128,,,,,,,,,,61101,
2023-08-24,16:07:32,127,511,127,127,2048,512,128,,,,,,,,,,52576,
2023-08-24,16:07:33,127,511,127,127,2048,512,128,,,,,,,,,,9156,
2023-08-24,16:07:34,127,511,127,127,2048,512,128,,,,,,,,,,35578,
2023-08-24,16:07:35,127,511,127,127,2048,512,128,,,,,,,,,,25694,
2023-08-24,16:07:36,127,511,127,127,2048,512,128,,,,,,,,,,18323,
2023-08-24,16:07:37,127,511,127,127,2048,512,128,,,,,,,,,,43319,
2023-08-24,16:07:38,127,511,127,127,2048,512,128,,,,,,,,,,1486,
2023-08-24,16:07:39,127,511,127,127,2048,512,128,,,,,,,,,,60266,
2023-08-24,16:07:40,127,511,127,127,2048,512,128,,,,,,,,,,6858,
2023-08-24,16:07:41,127,511,127,127,2048,512,128,,,,,,,,,,62574,
2023-08-24,16:07:42,127,511,127,127,2048,512,128,,,,,,,,,,55203,
2023-08-24,16:07:43,127,511,127,127,2048,512,128,,,,,,,,,,14599,
2023-08-24,16:07:44,127,511,127,127,2048,512,128,,,,,,,,,,36921,
2023-08-24,16:07:45,127,511,127,127,2048,512,128,,,,,,,,,,32413,
2023-08-24,16:07:46,127,511,127,127,2048,512,128,,,,,,,,,,23888,
2023-08-24,16:07:47,127,511,127,127,2048,512,128,,,,,,,,,,46068,
2023-08-24,16:07:48,127,511,127,127,2048,512,128,,,,,,,,,,7949,
2023-08-24,16:07:49,127,511,127,127,2048,512,128,,,,,,,,,,61865,
2023-08-24,16:07:50,127,511,127,127,2048,512,128,,,,,,,,,,41514,
2023-08-24,16:07:51,127,511,127,127,2048,512,128,,,,,,,,,,19598,
2023-08-24,16:07:52,127,511,127,127,2048,512,128,,,,,,,,,,28483,
2023-08-24,16:07:53,127,511,127,127,2048,512,128,,,,,,,,,,33255,
2023-08-24,16:07:54,127,511,127,127,2048,512,128,,,,,,,,,,10457,
2023-08-24,16:07:55,127,511,127,127,2048,512,128,,,,,,,,,,50813,
2023-08-24,16:07:56,127,511,127,127,2048,512,128,,,,,,,,,,58800,
2023-08-24,16:07:57,127,511,127,127,2048,512,128,,,,,,,,,,2836,
2023-08-24,16:07:58,127,511,127,127,2048,512,128,,,,,,,,,,42989,
2023-08-24,16:07:59,127,511,127,127,2048,512,128,,,,,,,,,,18761,
2023-08-24,16:08:00,127,511,127,127,2048,512,128,,,,,,,,,,47276,
2023-08-24,16:08:01,127,511,127,127,2048,512,128,,,,,,,,,,22024,
2023-08-24,16:08:02,127,511,127,127,2048,512,128,,,,,,,,,,30149,
2023-08-24,16:08:03,127,511,127,127,2048,512,0,,,,,,,,,,31615,
